bathrooms,bedrooms,fee,price,square_feet,cityname,state
1.0,2.0,No,1138.0,410.0,Falls Church,VA
1.0,1.0,No,1159.0,790.0,Tampa,FL
1.0,1.0,No,1125.0,824.0,Billings,MT
1.0,1.0,No,1269.0,881.0,Tampa,FL
1.0,1.0,No,1180.0,794.0,Billings,MT
2.0,2.0,No,1475.0,958.0,Sacramento,CA
1.5,2.0,No,1039.0,797.0,Henrico,VA
1.0,1.0,No,1315.0,660.0,Louisville,KY
2.0,2.0,No,1659.0,1183.0,Tampa,FL
2.0,2.0,No,1510.0,1279.0,Frisco,TX
2.0,3.0,No,2718.0,1486.0,Frisco,TX
1.0,2.0,No,1239.0,778.0,Henrico,VA
2.0,2.0,No,1599.0,1211.0,Frisco,TX
2.0,2.0,No,1266.0,1172.0,Tampa,FL
2.0,2.0,No,2600.0,1098.0,San Diego,CA
2.0,3.0,No,1478.0,1280.0,Tampa,FL
1.0,1.0,No,945.0,652.0,Frisco,TX
1.0,1.0,No,1159.0,640.0,Tampa,FL
1.0,1.0,No,1736.0,723.0,Atlanta,GA
2.0,2.0,No,2180.0,1069.0,San Diego,CA
2.0,2.0,No,2176.0,1082.0,Louisville,KY
2.0,2.0,No,1365.0,1064.0,Tampa,FL
1.0,1.0,No,1414.0,768.0,Atlanta,GA
2.0,2.0,No,1430.0,1046.0,Frisco,TX
1.0,2.0,No,795.0,1053.0,Billings,MT
2.0,3.0,No,1370.0,1265.0,Carthage,NC
1.0,2.0,No,510.0,965.0,Radcliff,KY
1.0,2.0,No,1121.0,653.0,Sacramento,CA
2.0,2.0,No,1175.0,1068.0,Avondale,AZ
1.0,1.0,No,926.0,705.0,Avondale,AZ
1.0,1.0,No,1283.0,748.0,Richmond,VA
1.0,1.0,No,1430.0,780.0,Fairfax,VA
2.0,2.0,No,1801.0,1049.0,Fairfax,VA
1.0,1.0,No,735.0,749.0,Fayetteville,NC
1.0,1.0,No,1870.0,543.0,San Diego,CA
2.0,2.0,No,2130.0,918.0,San Diego,CA
2.0,2.0,No,1855.0,1023.0,Richmond,VA
1.0,1.0,No,2166.0,860.0,Atlanta,GA
1.0,1.0,No,1061.0,814.0,Tampa,FL
1.0,1.0,No,1070.0,796.0,Glendale,AZ
1.5,2.0,No,1600.0,858.0,Fairfax,VA
1.0,1.0,No,1760.0,733.0,Atlanta,GA
2.0,2.0,No,1289.0,1022.0,Glendale,AZ
1.0,1.0,No,1125.0,819.0,Tampa,FL
1.0,2.0,No,1555.0,967.0,Richmond,VA
1.0,1.0,No,1014.0,714.0,Tampa,FL
1.0,1.0,No,1231.0,662.0,Atlanta,GA
2.0,2.0,No,2999.0,1314.0,San Diego,CA
2.0,2.0,No,2131.0,1097.0,Fairfax,VA
2.0,3.0,No,1705.0,1473.0,Tampa,FL
2.0,2.0,No,2235.0,1038.0,San Diego,CA
2.5,3.0,No,1719.0,1379.0,Tampa,FL
2.0,2.0,No,1815.0,1006.0,Flower Mound,TX
1.0,1.0,No,1200.0,707.0,Glendale,AZ
1.0,1.0,No,1222.0,792.0,Richmond,VA
2.0,2.0,No,734.0,1000.0,Fayetteville,NC
1.0,1.0,No,1220.0,794.0,Atlanta,GA
2.0,2.0,No,1536.0,1080.0,Flower Mound,TX
3.0,2.0,No,2190.0,1116.0,San Diego,CA
1.0,1.0,No,1325.0,825.0,Flower Mound,TX
2.0,2.0,No,1387.0,1016.0,Tampa,FL
2.0,2.0,No,750.0,975.0,Fayetteville,NC
1.0,1.0,No,1367.0,881.0,Atlanta,GA
2.0,2.0,No,2272.0,987.0,San Diego,CA
1.0,1.0,No,1391.0,811.0,Atlanta,GA
2.0,3.0,No,2045.0,1199.0,Sacramento,CA
1.0,2.0,No,1222.0,995.0,Richmond,VA
2.0,2.0,No,1363.0,1193.0,Plano,TX
1.0,1.0,No,1035.0,743.0,Glendale,AZ
2.0,2.0,No,1270.0,1139.0,Glendale,AZ
1.0,2.0,No,725.0,800.0,Fayetteville,NC
1.0,1.0,No,1066.0,719.0,Tampa,FL
2.0,2.0,No,1399.0,930.0,Richmond,VA
1.0,2.0,No,649.0,725.0,Fayetteville,NC
2.0,2.0,No,1087.0,1070.0,Tampa,FL
2.0,2.0,No,764.0,1038.0,Wichita,KS
1.0,2.0,No,595.0,800.0,Hollister,MO
1.0,2.0,No,595.0,800.0,Hollister,MO
2.0,2.0,No,2705.0,1168.0,San Diego,CA
1.0,1.0,No,690.0,585.0,Glendale,AZ
2.0,2.0,No,2670.0,1120.0,San Diego,CA
1.0,1.0,No,609.0,750.0,Wichita,KS
1.0,1.0,No,1044.0,629.0,Tampa,FL
1.0,1.0,No,1647.0,817.0,Fairfax,VA
1.0,1.0,No,1350.0,951.0,Tampa,FL
1.5,2.0,No,1875.0,955.0,Fairfax,VA
2.0,2.0,No,2815.0,1170.0,San Diego,CA
1.0,1.0,No,1234.0,776.0,Tampa,FL
2.5,3.0,No,2550.0,2140.0,Atlanta,GA
2.0,2.0,No,1422.0,851.0,Richmond,VA
1.0,3.0,No,1779.0,755.0,Fairfax,VA
1.0,1.0,No,665.0,554.0,Glendale,AZ
1.0,1.0,No,1195.0,974.0,Charlotte,NC
2.0,2.0,No,1909.0,1059.0,Fairfax,VA
2.0,2.0,No,1566.0,1183.0,Tampa,FL
1.0,1.0,No,715.0,554.0,Glendale,AZ
1.0,1.0,No,920.0,541.0,Richmond,VA
2.0,2.0,No,870.0,970.0,Glendale,AZ
2.0,2.0,No,1545.0,1365.0,Charlotte,NC
2.0,2.0,No,1435.0,1171.0,Charlotte,NC
1.0,1.0,No,1040.0,746.0,Charlotte,NC
1.0,1.0,No,1714.0,703.0,Richmond,VA
1.0,1.0,No,1383.0,785.0,Tampa,FL
1.0,1.0,No,929.0,579.0,Charlotte,NC
1.0,2.0,No,1199.0,713.0,Richmond,VA
2.0,2.0,No,1179.0,1192.0,Charlotte,NC
1.0,1.0,No,634.0,680.0,Wichita,KS
1.0,1.0,No,835.0,700.0,Glendale,AZ
2.0,2.0,No,2325.0,1128.0,San Diego,CA
1.0,1.0,No,949.0,680.0,Plano,TX
1.0,1.0,No,805.0,620.0,Glendale,AZ
1.0,1.0,No,625.0,480.0,Glendale,AZ
2.0,2.0,No,1224.0,1099.0,Charlotte,NC
1.0,1.0,No,867.0,550.0,Tampa,FL
1.0,1.0,No,1570.0,1146.0,Annandale,VA
1.0,2.0,No,1720.0,887.0,Reston,VA
1.0,1.0,No,490.0,690.0,Wichita,KS
1.0,1.0,No,790.0,585.0,Glendale,AZ
1.0,1.0,No,1225.0,788.0,Plano,TX
2.0,2.0,No,2407.0,1134.0,San Diego,CA
1.5,2.0,No,1050.0,982.0,Charlotte,NC
1.0,1.0,No,1171.0,665.0,Flower Mound,TX
1.5,2.0,No,1025.0,1300.0,Tampa,FL
5.0,6.0,No,2750.0,5051.0,Gilbert,AZ
2.0,2.0,No,2442.0,960.0,Reston,VA
1.0,2.0,No,1595.0,1000.0,San Diego,CA
1.5,2.0,No,999.0,1100.0,Tampa,FL
2.0,2.0,No,1620.0,962.0,Gilbert,AZ
1.0,2.0,No,1450.0,848.0,Rocklin,CA
2.0,2.0,No,2570.0,1130.0,Atlanta,GA
2.0,2.0,No,2515.0,571.0,San Diego,CA
1.0,1.0,No,1100.0,676.0,Wichita,KS
1.0,1.0,No,2160.0,871.0,Reston,VA
1.0,2.0,No,1552.0,900.0,Reston,VA
2.0,2.0,No,1464.0,1093.0,Gilbert,AZ
2.0,2.0,No,2955.0,1462.0,Coppell,TX
2.0,3.0,No,1350.0,1416.0,Powhatan,VA
1.0,1.0,No,1625.0,718.0,Atlanta,GA
2.0,2.0,No,1350.0,1153.0,Rocklin,CA
2.0,3.0,No,1644.0,1438.0,Charlotte,NC
2.0,2.0,No,1595.0,962.0,Gilbert,AZ
1.0,1.0,No,1735.0,718.0,Atlanta,GA
2.0,2.0,No,1621.0,1060.0,Rocklin,CA
1.0,1.0,No,575.0,716.0,Columbia,MO
1.0,3.0,No,1580.0,478.0,Atlanta,GA
1.0,2.0,No,1517.0,450.0,San Diego,CA
1.0,1.0,No,1279.0,768.0,Gilbert,AZ
2.0,2.0,No,1327.0,1210.0,Midlothian,VA
2.0,2.0,No,2365.0,1036.0,Reston,VA
2.0,2.0,No,1471.0,1208.0,Midlothian,VA
2.0,2.0,No,2430.0,993.0,Atlanta,GA
2.0,2.0,No,2020.0,960.0,Reston,VA
1.0,1.0,No,1790.0,670.0,San Diego,CA
2.0,2.0,No,1305.0,1128.0,Charlotte,NC
2.0,2.0,No,1439.0,1157.0,Midlothian,VA
1.0,1.0,No,1865.0,690.0,Reston,VA
1.0,1.0,No,1780.0,690.0,Reston,VA
2.0,2.0,No,1319.0,1326.0,Charlotte,NC
1.0,2.0,No,1860.0,986.0,El Dorado Hills,CA
2.0,2.0,No,2300.0,986.0,Reston,VA
1.0,1.0,No,995.0,876.0,Charlotte,NC
2.0,2.0,No,2405.0,993.0,Atlanta,GA
2.0,2.0,No,2225.0,993.0,Atlanta,GA
1.0,1.0,No,1525.0,719.0,Elk Grove,CA
2.0,3.0,No,1719.0,1275.0,Tampa,FL
1.0,1.0,No,1150.0,802.0,Charlotte,NC
2.0,2.0,No,2670.0,1178.0,Atlanta,GA
2.0,2.0,No,1118.0,1111.0,Charlotte,NC
1.0,1.0,No,1229.0,686.0,Tampa,FL
2.0,2.0,No,1515.0,1036.0,Charlotte,NC
1.0,1.0,No,1039.0,561.0,Tampa,FL
2.0,2.0,No,1769.0,1073.0,Allen,TX
1.0,1.0,No,1095.0,747.0,Midlothian,VA
1.0,1.0,No,1110.0,708.0,Atlanta,GA
1.0,1.0,No,1449.0,719.0,Elk Grove,CA
1.0,2.0,No,1730.0,825.0,San Diego,CA
2.0,2.0,No,2072.0,1326.0,Charlotte,NC
2.5,3.0,No,1329.0,1415.0,Charlotte,NC
1.0,1.0,No,497.0,700.0,Jefferson City,MO
1.0,1.0,No,1030.0,773.0,Charlotte,NC
2.0,2.0,No,1290.0,810.0,Tampa,FL
1.0,1.0,No,1065.0,722.0,Allen,TX
1.0,1.0,No,947.0,600.0,Tampa,FL
2.0,2.0,No,480.0,1022.0,Jefferson City,MO
1.0,1.0,No,1095.0,608.0,Allen,TX
2.0,2.0,No,1327.0,1102.0,Tampa,FL
2.0,2.0,No,1280.0,1010.0,Tampa,FL
1.0,1.0,No,1370.0,792.0,Atlanta,GA
2.0,2.0,No,1140.0,1192.0,Charlotte,NC
1.0,1.0,No,1392.0,856.0,Tampa,FL
1.0,1.0,No,1086.0,676.0,Allen,TX
2.0,2.0,No,2959.0,1195.0,Atlanta,GA
1.0,1.0,No,1232.0,737.0,Chandler,AZ
1.0,1.0,No,475.0,585.0,Topeka,KS
1.0,1.0,No,1179.0,845.0,Chandler,AZ
2.0,3.0,No,1825.0,1376.0,Reston,VA
1.0,1.0,No,1075.0,703.0,Charlotte,NC
2.0,2.0,No,750.0,1092.0,Topeka,KS
1.0,2.0,No,1310.0,983.0,Allen,TX
1.0,1.0,No,1011.0,745.0,Charlotte,NC
2.0,2.0,No,1450.0,1125.0,Allen,TX
2.0,2.0,No,716.0,900.0,Saint Joseph,MO
1.0,2.0,No,1258.0,805.0,Woodland,CA
1.0,1.0,No,1194.0,795.0,Carrollton,TX
2.0,3.0,No,820.0,1512.0,Atlanta,GA
2.0,2.0,No,1739.0,1177.0,Leesburg,VA
2.0,2.0,No,660.0,960.0,Atlanta,GA
2.0,3.0,No,820.0,1512.0,Atlanta,GA
2.0,2.0,No,1127.0,1033.0,Kansas City,MO
1.0,3.0,No,1145.0,1077.0,Charlotte,NC
1.0,1.0,No,1140.0,300.0,Glen Allen,VA
1.0,1.0,No,1022.0,730.0,Tampa,FL
1.0,1.0,No,1106.0,754.0,Tampa,FL
2.0,2.0,No,925.0,960.0,Atlanta,GA
2.0,4.0,No,1350.0,1937.0,Atlanta,GA
1.0,2.0,No,1236.0,990.0,Tampa,FL
2.0,2.0,No,1400.0,1135.0,Carrollton,TX
2.0,3.0,No,1497.0,1445.0,Kansas City,MO
2.0,2.0,No,1100.0,1058.0,Atlanta,GA
2.0,2.0,No,1676.0,960.0,Leesburg,VA
2.0,2.0,No,1150.0,1121.0,Kansas City,MO
1.0,1.0,No,925.0,615.0,Tampa,FL
1.0,1.0,No,500.0,500.0,Atlanta,GA
2.0,2.0,No,1353.0,911.0,Glen Allen,VA
1.0,1.0,No,1084.0,850.0,Tampa,FL
1.0,1.0,No,1228.0,902.0,Carrollton,TX
2.0,2.0,No,1673.0,1250.0,Glen Allen,VA
2.0,2.0,No,1105.0,1099.0,Kansas City,MO
1.0,1.0,No,1923.0,550.0,San Diego,CA
1.0,1.0,No,787.0,720.0,Kansas City,MO
2.0,3.0,No,1780.0,1316.0,Carrollton,TX
2.0,2.0,No,1375.0,1000.0,Tampa,FL
2.0,2.0,No,1329.0,1060.0,Glen Allen,VA
1.0,2.0,No,465.0,600.0,Topeka,KS
1.0,2.0,No,990.0,846.0,Tempe,AZ
1.0,2.0,No,835.0,840.0,Kansas City,MO
2.0,3.0,No,1806.0,1273.0,Carrollton,TX
2.0,2.0,No,1546.0,1045.0,Charlotte,NC
1.0,1.0,No,1619.0,727.0,Atlanta,GA
2.0,3.0,No,1101.0,1196.0,Kansas City,MO
1.0,1.0,No,1043.0,882.0,Charlotte,NC
1.0,2.0,No,485.0,736.0,Topeka,KS
1.0,1.0,No,963.0,725.0,Kansas City,MO
2.0,2.0,No,983.0,856.0,Carrollton,TX
1.0,1.0,No,1773.0,790.0,Vacaville,CA
1.0,1.0,No,830.0,725.0,Tampa,FL
2.0,2.0,No,1234.0,1006.0,Tempe,AZ
2.0,2.0,No,1838.0,1189.0,Glen Allen,VA
2.0,2.0,No,2225.0,1060.0,San Diego,CA
1.0,2.0,No,1200.0,800.0,Roseville,CA
2.0,2.0,No,1790.0,1259.0,Atlanta,GA
1.0,1.0,No,709.0,670.0,Tampa,FL
1.5,2.0,No,2070.0,950.0,San Diego,CA
2.0,2.0,No,2929.0,1195.0,Atlanta,GA
1.0,1.0,No,1740.0,640.0,Atlanta,GA
1.0,1.0,No,679.0,610.0,Tampa,FL
2.0,2.0,No,1110.0,970.0,Ashland,VA
2.0,2.0,No,3000.0,950.0,San Diego,CA
2.0,2.0,No,2085.0,1343.0,Herndon,VA
2.0,2.0,No,1515.0,905.0,Roseville,CA
2.0,2.0,No,2177.0,1108.0,Herndon,VA
1.0,1.0,No,900.0,1040.0,Waynesboro,VA
2.5,4.0,No,1785.0,2500.0,Manhattan,KS
1.0,1.0,No,972.0,664.0,Charlotte,NC
2.5,2.0,No,1345.0,1100.0,Carrollton,TX
1.0,1.0,No,1248.0,985.0,Kansas City,MO
2.0,2.0,No,1900.0,1123.0,Herndon,VA
2.0,2.0,No,2219.0,1162.0,Atlanta,GA
1.0,2.0,No,1025.0,904.0,Tempe,AZ
1.0,1.0,No,1070.0,664.0,Atlanta,GA
1.5,2.0,No,695.0,850.0,Manhattan,KS
1.0,1.0,No,1657.0,686.0,Atlanta,GA
2.0,2.0,No,3295.0,1000.0,San Diego,CA
1.0,3.0,No,1010.0,424.0,Atlanta,GA
2.0,3.0,No,1095.0,1052.0,Tempe,AZ
1.0,1.0,No,968.0,776.0,Kansas City,MO
2.0,2.0,No,2335.0,1174.0,Atlanta,GA
1.0,2.0,No,1756.0,967.0,Herndon,VA
2.0,3.0,No,1110.0,1356.0,Charlotte,NC
1.0,1.0,No,1100.0,693.0,Tempe,AZ
1.0,2.0,No,1756.0,915.0,Herndon,VA
1.0,1.0,No,1035.0,742.0,Kansas City,MO
1.0,2.0,No,1035.0,819.0,Carrollton,TX
2.0,2.0,No,2540.0,1046.0,San Diego,CA
1.0,1.0,No,953.0,628.0,Carrollton,TX
1.0,1.0,No,1365.0,789.0,Atlanta,GA
1.0,2.0,No,1653.0,830.0,Herndon,VA
1.0,2.0,No,1035.0,819.0,Carrollton,TX
2.0,2.0,No,1660.0,1176.0,Tempe,AZ
1.0,1.0,No,917.0,720.0,Tempe,AZ
2.0,2.0,No,869.0,1120.0,Kansas City,MO
2.0,3.0,No,2249.0,1371.0,Sterling,VA
2.0,2.0,No,1400.0,1057.0,Carrollton,TX
2.0,2.0,No,820.0,846.0,Kansas City,MO
1.0,1.0,No,1616.0,760.0,Atlanta,GA
1.0,1.0,No,1330.0,844.0,Carrollton,TX
1.0,2.0,No,1100.0,725.0,Rancho Cordova,CA
1.0,1.0,No,1795.0,600.0,San Diego,CA
2.0,2.0,No,1220.0,1074.0,Allen,TX
1.0,1.0,No,2202.0,1280.0,Atlanta,GA
1.0,1.0,No,1625.0,938.0,Tempe,AZ
1.0,1.0,No,1871.0,600.0,San Diego,CA
2.0,3.0,No,1225.0,1167.0,Charlotte,NC
1.0,1.0,No,895.0,725.0,Charlotte,NC
2.0,2.0,No,1313.0,1250.0,Tampa,FL
1.0,1.0,No,1505.0,663.0,Roseville,CA
2.0,2.0,No,1835.0,1289.0,Atlanta,GA
1.0,3.0,No,1462.0,577.0,Atlanta,GA
1.0,1.0,No,1399.0,843.0,Addison,TX
2.0,2.0,No,868.0,1088.0,Junction City,KS
1.0,2.0,No,1500.0,961.0,Tampa,FL
2.0,2.0,No,2695.0,1250.0,San Diego,CA
1.0,1.0,No,1640.0,829.0,Roseville,CA
2.0,2.0,No,1095.0,1150.0,Fountain Hills,AZ
2.0,2.0,No,1657.0,1300.0,Atlanta,GA
1.0,2.0,No,619.0,808.0,Kansas City,MO
2.0,2.0,No,1250.0,1137.0,Charlotte,NC
2.0,2.0,No,1427.0,1052.0,Chantilly,VA
1.0,1.0,No,1555.0,655.0,Atlanta,GA
1.0,3.0,No,1470.0,697.0,Tampa,FL
1.0,2.0,No,1411.0,694.0,Atlanta,GA
2.0,3.0,No,1415.0,1249.0,Charlotte,NC
1.0,2.0,No,1717.0,1047.0,Ashburn,VA
1.0,2.0,No,1128.0,1057.0,Overland Park,KS
1.0,1.0,No,1012.0,813.0,Charlotte,NC
1.0,2.0,No,775.0,900.0,Kansas City,MO
1.0,1.0,No,995.0,894.0,Overland Park,KS
1.0,1.0,No,945.0,717.0,Tampa,FL
2.0,2.0,No,1230.0,1105.0,Overland Park,KS
1.0,1.0,No,1969.0,855.0,Atlanta,GA
2.0,2.0,No,1880.0,1240.0,Folsom,CA
2.0,2.0,No,1895.0,1253.0,Tampa,FL
1.0,1.0,No,1250.0,600.0,San Diego,CA
2.0,2.0,No,800.0,1155.0,Kansas City,MO
2.0,2.0,No,1222.0,1210.0,Overland Park,KS
2.0,2.0,No,1478.0,1148.0,Charlotte,NC
1.0,1.0,No,770.0,740.0,Overland Park,KS
2.0,2.0,No,985.0,1049.0,Cookeville,TN
2.0,3.0,No,1685.0,1447.0,Overland Park,KS
2.0,2.0,No,1631.0,1418.0,Overland Park,KS
2.5,4.0,No,1745.0,1876.0,Columbia,TN
2.0,2.0,No,1772.0,1097.0,Folsom,CA
1.5,2.0,No,845.0,1060.0,Kansas City,MO
1.0,1.0,No,1435.0,1177.0,Lenexa,KS
2.0,2.0,No,2225.0,1150.0,Tampa,FL
1.0,1.0,No,1490.0,676.0,Tampa,FL
1.0,1.0,No,1425.0,1172.0,Lenexa,KS
2.0,2.0,No,1705.0,1154.0,Scottsdale,AZ
2.0,3.0,No,1250.0,1350.0,Kansas City,MO
2.0,2.0,No,1742.0,1210.0,Ashburn,VA
2.0,2.0,No,846.0,1000.0,Jackson,TN
2.0,2.0,No,2119.0,1238.0,Ashburn,VA
2.0,3.0,No,1550.0,1411.0,Kansas City,MO
2.0,2.0,No,1618.0,1151.0,Atlanta,GA
1.0,2.0,No,820.0,860.0,Kansas City,MO
1.0,1.0,No,1795.0,900.0,Ashburn,VA
2.0,2.0,No,1350.0,1010.0,Scottsdale,AZ
2.0,3.0,No,1339.0,1187.0,Charlotte,NC
2.0,2.0,No,1219.0,1153.0,Charlotte,NC
2.0,2.0,No,2200.0,400.0,San Diego,CA
1.0,1.0,No,1375.0,1177.0,Lenexa,KS
1.0,1.0,No,1592.0,838.0,Germantown,TN
1.5,1.0,No,2106.0,1170.0,Germantown,TN
2.0,2.0,No,1669.0,1184.0,Ashburn,VA
1.5,1.0,No,1744.0,918.0,Germantown,TN
1.5,1.0,No,1744.0,918.0,Germantown,TN
1.0,1.0,No,1703.0,712.0,Tampa,FL
1.0,1.0,No,1678.0,712.0,Tampa,FL
2.0,2.0,No,2382.0,1401.0,Germantown,TN
2.0,2.0,No,2104.0,1169.0,Germantown,TN
2.0,2.0,No,952.0,938.0,Shawnee,KS
1.0,1.0,No,804.0,713.0,Shawnee,KS
1.0,1.0,No,1541.0,682.0,Tampa,FL
2.0,3.0,No,2755.0,1303.0,Tampa,FL
2.0,2.0,No,2104.0,1169.0,Germantown,TN
1.0,1.0,No,685.0,754.0,Kansas City,MO
1.0,2.0,No,3060.0,560.0,San Diego,CA
2.0,2.0,No,2104.0,1169.0,Germantown,TN
1.0,2.0,No,2500.0,545.0,San Diego,CA
1.0,2.0,No,1650.0,900.0,Davis,CA
1.0,2.0,No,1566.0,800.0,Davis,CA
1.0,2.0,No,759.0,928.0,Shawnee,KS
1.5,1.0,No,1807.0,951.0,Germantown,TN
1.0,2.0,No,799.0,818.0,Lenexa,KS
1.0,1.0,No,1345.0,755.0,Citrus Heights,CA
1.0,1.0,No,1027.0,749.0,Kansas City,MO
2.0,2.0,No,1805.0,1045.0,Centreville,VA
2.0,2.0,No,858.0,1064.0,Lenexa,KS
1.0,1.0,No,1618.0,712.0,Tampa,FL
1.0,1.0,No,1515.0,881.0,Centreville,VA
1.0,1.0,No,1220.0,640.0,Citrus Heights,CA
1.0,1.0,No,725.0,900.0,Lenexa,KS
2.0,2.0,No,1949.0,1053.0,Tampa,FL
2.0,2.0,No,2699.0,1000.0,San Diego,CA
1.0,1.0,No,1340.0,745.0,Citrus Heights,CA
2.0,2.0,No,1964.0,1053.0,Tampa,FL
2.0,2.0,No,3565.0,1438.0,Atlanta,GA
1.0,1.0,No,863.0,710.0,Charlotte,NC
1.0,2.0,No,875.0,1050.0,Lenexa,KS
1.0,2.0,No,640.0,1044.0,Memphis,TN
1.0,1.0,No,795.0,523.0,Charlotte,NC
2.0,2.0,No,2785.0,1212.0,Atlanta,GA
1.0,1.0,No,1511.0,798.0,Manassas Park,VA
2.0,2.0,No,2099.0,1372.0,Manassas,VA
2.0,2.0,No,858.0,1064.0,Lenexa,KS
2.0,2.0,No,3500.0,1063.0,San Diego,CA
1.0,2.0,No,900.0,650.0,Tampa,FL
2.0,2.0,No,845.0,1000.0,Lenexa,KS
1.0,1.0,No,1387.0,726.0,Manassas,VA
1.0,1.0,No,3230.0,765.0,San Diego,CA
2.0,2.0,No,1110.0,1132.0,Kansas City,MO
1.0,1.0,No,725.0,645.0,Kansas City,MO
1.0,1.0,No,861.0,745.0,Charlotte,NC
2.0,3.0,No,1940.0,1400.0,Manassas,VA
2.0,3.0,No,1505.0,1303.0,Lenexa,KS
1.0,2.0,No,1346.0,900.0,Manassas,VA
1.0,1.0,No,1045.0,685.0,Charlotte,NC
2.0,2.0,No,1390.0,1187.0,Scottsdale,AZ
1.0,0.0,No,993.0,265.0,Memphis,TN
1.0,1.0,No,705.0,450.0,Tampa,FL
1.0,2.0,No,2324.0,563.0,San Diego,CA
1.0,1.0,No,1137.0,685.0,Charlotte,NC
2.0,2.0,No,2569.0,1232.0,Kansas City,MO
1.0,3.0,No,1060.0,1200.0,Overland Park,KS
1.0,2.0,No,795.0,720.0,Overland Park,KS
2.0,2.0,No,2543.0,1501.0,Atlanta,GA
1.5,2.0,No,1155.0,1150.0,Tampa,FL
2.0,2.0,No,1241.0,959.0,Charlotte,NC
2.0,2.0,No,3545.0,1280.0,Tampa,FL
2.0,2.0,No,2265.0,1194.0,Kansas City,MO
1.0,1.0,No,1681.0,801.0,Kansas City,MO
2.0,2.0,No,1475.0,1127.0,Atlanta,GA
2.0,2.0,No,3024.0,1140.0,San Diego,CA
2.0,2.0,No,2435.0,1128.0,Tampa,FL
2.0,2.0,No,1539.0,1081.0,Scottsdale,AZ
2.0,2.0,No,1439.0,1110.0,Kansas City,MO
1.0,1.0,No,3244.0,1192.0,Atlanta,GA
1.0,1.0,No,2141.0,841.0,Tampa,FL
2.0,2.0,No,1444.0,1261.0,Kansas City,MO
1.0,1.0,No,1931.0,784.0,Atlanta,GA
2.0,2.0,No,2195.0,1046.0,Tampa,FL
1.0,2.0,No,1738.0,670.0,Atlanta,GA
1.0,2.0,No,2395.0,536.0,San Marcos,CA
2.0,2.0,No,2385.0,847.0,San Diego,CA
2.5,2.0,No,1069.0,1093.0,Fredericksburg,VA
1.0,1.0,No,1529.0,926.0,Atlanta,GA
2.0,2.0,No,1804.0,884.0,Paradise Valley,AZ
1.0,1.0,No,1067.0,786.0,Memphis,TN
1.0,1.0,No,990.0,718.0,Memphis,TN
1.0,1.0,No,2170.0,536.0,San Diego,CA
1.0,2.0,No,895.0,849.0,Kansas City,MO
1.0,3.0,No,1550.0,1000.0,Winooski,VT
1.0,1.0,No,1076.0,300.0,Overland Park,KS
1.0,2.0,No,1940.0,1096.0,Charlotte,NC
2.0,2.0,No,2220.0,1227.0,Charlotte,NC
1.0,2.0,No,725.0,850.0,Memphis,TN
2.0,3.0,No,1567.0,1320.0,Fredericksburg,VA
2.0,2.0,No,1606.0,1154.0,Overland Park,KS
1.0,1.0,No,1154.0,791.0,Charlotte,NC
1.0,2.0,No,1050.0,675.0,Fredericksburg,VA
1.0,1.0,No,2294.0,355.0,San Diego,CA
1.0,1.0,No,2075.0,826.0,San Diego,CA
1.0,1.0,No,1915.0,716.0,Santa Rosa,CA
1.0,1.0,No,2100.0,754.0,San Diego,CA
2.0,2.0,No,2095.0,1008.0,Santa Rosa,CA
1.0,1.0,No,2535.0,832.0,San Diego,CA
3.0,2.0,No,1925.0,1352.0,Alexandria,VA
1.0,1.0,No,1155.0,679.0,Scottsdale,AZ
1.0,2.0,No,2425.0,950.0,Santa Rosa,CA
1.0,1.0,No,1380.0,738.0,Charlotte,NC
1.0,2.0,No,920.0,1000.0,Saint George,UT
1.0,1.0,No,2428.0,660.0,San Diego,CA
1.0,1.0,No,1220.0,771.0,Kansas City,MO
2.5,2.0,No,2750.0,1559.0,Kansas City,MO
1.0,1.0,No,1422.0,803.0,Overland Park,KS
1.0,1.0,No,1855.0,1020.0,Kansas City,MO
2.0,2.0,No,2965.0,1118.0,Santa Rosa,CA
2.0,2.0,No,4884.0,1224.0,San Marcos,CA
1.0,1.0,No,775.0,915.0,Union City,GA
2.0,4.0,No,1550.0,1936.0,Riverview,FL
1.0,2.0,No,1030.0,672.0,Kansas City,MO
2.0,2.0,No,875.0,1150.0,Union City,GA
2.0,2.0,No,2135.0,921.0,Santa Rosa,CA
1.0,1.0,No,1115.0,857.0,Riverview,FL
2.0,2.0,No,1600.0,925.0,Vista,CA
1.0,1.0,No,770.0,895.0,Union City,GA
1.0,2.0,No,1239.0,1052.0,Salem,UT
1.0,1.0,No,1530.0,790.0,Kansas City,MO
2.0,2.0,No,2235.0,1092.0,Alexandria,VA
1.0,1.0,No,1850.0,816.0,Vista,CA
1.0,2.0,No,1032.0,583.0,Charlotte,NC
1.0,2.0,No,1239.0,1052.0,Salem,UT
1.0,1.0,No,685.0,750.0,Shawnee,KS
1.0,1.0,No,1248.0,690.0,Charlotte,NC
2.0,2.0,No,1279.0,1122.0,Salem,UT
1.0,2.0,No,2425.0,890.0,Vista,CA
2.0,2.0,No,1997.0,940.0,Vista,CA
1.0,1.0,No,1100.0,660.0,Turlock,CA
2.0,2.0,No,1844.0,1064.0,Tracy,CA
1.0,1.0,No,925.0,652.0,Shawnee,KS
1.0,2.0,No,1620.0,840.0,Tracy,CA
